poverty_strata,allocation_residual
High (top 25%),-1.0429215999891637
High (top 25%),-1.6493201577799625
High (top 25%),-1.417263269794573
High (top 25%),-1.1283785810200746
Medium,-0.7546220724131607
Medium,-1.3739465610436266
High (top 25%),0.4030999807876847
Low (bottom 25%),-0.9887594208730834
Medium,-1.3793688047283388
Medium,-1.7540382271971577
Medium,-0.9479458253838211
Medium,-0.3642511430499276
Medium,-0.903962493062577
High (top 25%),-2.5692950161448858
Low (bottom 25%),-1.0456896514170264
Low (bottom 25%),-0.7052729755614585
Medium,-1.056841208196439
Medium,-1.419328482648534
High (top 25%),0.016169979128141613
Medium,-1.3716535364856817
Medium,-1.6546747788076188
Low (bottom 25%),-1.0367265401869092
Medium,-0.9278560612307503
Medium,-0.883886358663483
Low (bottom 25%),-0.89530979383792
Low (bottom 25%),-0.9864752801940202
High (top 25%),-0.7013555171979287
Low (bottom 25%),-1.0976816160158334
High (top 25%),0.042122722600883726
Low (bottom 25%),-0.9768175060057509
Medium,0.07092813909024066
Medium,-0.5702494525005956
Medium,-1.2484920915904112
High (top 25%),-0.40609479217637606
Low (bottom 25%),-0.41305241468932724
Medium,0.2228775806026242
Medium,-0.7371413771433241
Medium,-0.5537148846499943
Low (bottom 25%),-0.03683765264944222
High (top 25%),0.9983743957803731
Low (bottom 25%),-0.6226108463748032
Low (bottom 25%),1.3405551274330958
Low (bottom 25%),0.014010110724793525
Low (bottom 25%),1.379687423200498
Low (bottom 25%),0.24851782852904428
Low (bottom 25%),0.11546148529109293
Low (bottom 25%),0.3018344252239572
Low (bottom 25%),0.18471560615452834
High (top 25%),-0.9381840034529121
High (top 25%),-0.6305919307358958
High (top 25%),-0.6334601929422873
High (top 25%),-1.215062425049192
Medium,-0.8443690860087538
Medium,-0.7140001033779365
Low (bottom 25%),-0.29593747343290006
Medium,-0.07288435764825128
High (top 25%),-0.21181100615274467
High (top 25%),0.7075024634142164
Medium,-1.300419086542636
Medium,-0.21777024416991886
Low (bottom 25%),0.7816522617435561
Low (bottom 25%),-0.2915472582025197
Medium,0.8442827135809153
Medium,-0.6305902276951486
Medium,0.568526305510926
High (top 25%),-0.28892777230674915
Low (bottom 25%),-0.28185371216141925
Low (bottom 25%),0.4111866117724607
Low (bottom 25%),1.5332640462505054
Low (bottom 25%),0.42279856104865293
Low (bottom 25%),0.519432927943804
Low (bottom 25%),0.7387447969708835
Low (bottom 25%),0.8420720659186686
Low (bottom 25%),0.8494903750901118
Medium,1.2150764140557373
Low (bottom 25%),-0.4191815993550626
Low (bottom 25%),0.6376563499666432
Low (bottom 25%),0.1509742863783483
Low (bottom 25%),0.1854539918555617
Low (bottom 25%),0.26105890898545514
Medium,0.9414488612127911
Low (bottom 25%),-0.05734307891080917
Medium,-0.05853681444274881
Medium,-0.8826898483340802
Medium,-0.14708686346309446
Medium,-0.9656097705850004
Medium,0.13138057014519164
Medium,-1.6160799980644835
High (top 25%),-0.2545881130413766
Medium,-0.17858716049551515
Low (bottom 25%),-0.618727741435038
Medium,-0.9279257062505908
Medium,-1.0586919175138445
Medium,-1.2048012946340199
Medium,-0.6481484045922465
High (top 25%),0.42069133050020063
High (top 25%),-0.8681301935265296
Medium,-0.28410026711047676
Medium,-0.5700507505911573
Medium,-0.4980538879986256
Medium,-0.7947819235018495
High (top 25%),-0.20393585114781987
Medium,-1.1029338875808345
Low (bottom 25%),-1.0846546365080887
Medium,-0.8853239256488629
High (top 25%),-0.8714442696094905
Medium,-0.4542036728834635
High (top 25%),-0.06964249248341722
Medium,-0.6845196860721942
Medium,-1.0898939029125763
High (top 25%),-1.165683654796908
High (top 25%),1.455428204950531
High (top 25%),0.8117976192248186
High (top 25%),-0.09543375247110389
Low (bottom 25%),-0.0830452546226227
Medium,-0.5295905912950541
High (top 25%),1.4205654896844448
Medium,-0.4767742921648189
High (top 25%),-1.0545790669425286
High (top 25%),-0.7304316135039267
High (top 25%),-1.2251464406628227
High (top 25%),-0.7914536595021917
Medium,-1.4558330232624836
Low (bottom 25%),-0.20280571467147723
High (top 25%),-1.0287997517470704
Medium,-0.7506213683291698
High (top 25%),-1.5234709238100004
Medium,-1.0311172385308314
Medium,-0.5257784589614135
Medium,-1.1662908058826367
Medium,0.02925234426755109
Medium,-0.7548878396345052
Medium,-0.6185417989144966
High (top 25%),-0.48426199860395786
Medium,-1.3834689269164775
Medium,-0.7308451265526192
Medium,-1.3406231774819128
Medium,-1.126361284625713
Medium,-0.9370602675633148
Medium,-1.2449740801105897
Medium,-1.468937694686405
Low (bottom 25%),-0.6533940808596843
Medium,-1.3408346795503805
Medium,-0.5053837240913054
Medium,-0.4362080061215679
High (top 25%),-1.5214669908226723
Medium,-1.3302618812717357
High (top 25%),-1.1404025917410108
High (top 25%),-0.9050994719096813
High (top 25%),-0.25651542480510564
Medium,-0.16479307248687355
Low (bottom 25%),-0.1667968038353481
High (top 25%),-0.24823117546728854
Low (bottom 25%),-0.9103228557565682
High (top 25%),-0.9910564692352754
High (top 25%),0.7276869411878746
Medium,-0.202802666419097
Medium,-0.9598925476097123
High (top 25%),0.03674081838566735
Medium,0.09318521970481675
Low (bottom 25%),-0.8134143266709606
High (top 25%),0.4265813600132922
High (top 25%),0.5166404042406716
Low (bottom 25%),-1.330211771114617
Medium,-0.6489541510914123
Low (bottom 25%),-1.5459182502493585
Low (bottom 25%),-1.7074701479256533
Medium,-0.5066699461908771
High (top 25%),0.1210687418132702
Medium,-1.436102790805794
High (top 25%),-1.3225944577451492
High (top 25%),-0.18016458352064713
High (top 25%),0.7906096420109587
Medium,0.2229996494723953
Medium,-0.3778218339182607
High (top 25%),1.0935168516816451
Medium,-0.7490200826722306
Low (bottom 25%),-1.3237547039453135
Low (bottom 25%),-0.8165263895065192
Medium,-0.509262412770375
High (top 25%),0.2535223668773557
High (top 25%),0.627310575850614
Medium,0.08706391928599867
Medium,1.2616452338752253
Medium,-0.473934909579776
Medium,0.5210734530002376
High (top 25%),0.7389226379274945
Low (bottom 25%),0.5243623015637792
Low (bottom 25%),0.6442204666594968
Low (bottom 25%),-0.10127100818449639
Low (bottom 25%),-0.4284380652583299
High (top 25%),0.2962790397696802
Medium,-0.8600070136045938
Medium,-0.12644958266608394
Low (bottom 25%),-0.9802658634743244
High (top 25%),-0.10169570521252622
Medium,-1.103229399974421
Medium,0.8952947580592656
Low (bottom 25%),-2.795925093191079
Low (bottom 25%),-2.8888091785527794
Medium,0.7314732399201419
High (top 25%),-1.1293760235838077
Low (bottom 25%),-1.3019135377894269
Low (bottom 25%),-1.8428398501908385
High (top 25%),-1.2215825056044838
Medium,-0.5247353531875287
Medium,-1.0379292602484027
Medium,-1.20513884673311
Low (bottom 25%),-1.6668243419783728
High (top 25%),-0.34262122425414127
Low (bottom 25%),-1.0519268322054822
Low (bottom 25%),-1.2260849262458984
High (top 25%),-0.527044663903144
High (top 25%),-0.6150130639295056
High (top 25%),-0.8152950094155013
Medium,-1.2159359461515173
Medium,-1.5250170747550862
Low (bottom 25%),-2.186628506713683
High (top 25%),1.8092582255459255
High (top 25%),2.082341587970707
High (top 25%),-0.46529536029837887
Medium,-0.6439571732735215
Medium,2.155873887452754
High (top 25%),2.224868222166668
High (top 25%),1.7737477217077873
High (top 25%),0.10641967236959231
High (top 25%),0.5130248071253108
Medium,0.7164487207360933
High (top 25%),0.46730294749989143
Medium,1.0322420705066653
High (top 25%),0.9930406614264413
Medium,0.6431677473952663
Medium,0.9346299045064426
Low (bottom 25%),0.35071801089888593
Low (bottom 25%),0.08400334203531483
Low (bottom 25%),0.45901881418650753
Medium,-0.6739658122795511
Medium,-0.7449404691366995
High (top 25%),0.1698991792156844
Medium,-0.4875832489805781
Medium,-0.50236586961927
Medium,-1.327941874159689
Low (bottom 25%),0.22980519371992328
Medium,-0.6192317749957255
Medium,0.6215531435827675
High (top 25%),0.08014814500417784
Medium,-1.383003044993724
Medium,-0.8659065412814392
Medium,-1.050990426866117
Medium,-1.3477416932595037
Low (bottom 25%),-0.5044637441297102
High (top 25%),0.3525895838621867
High (top 25%),-0.7802414166822431
High (top 25%),-0.3286294409604619
High (top 25%),0.0533445251790603
Medium,-0.7287997211515874
High (top 25%),0.7204311320732143
Low (bottom 25%),-1.2215951067488662
Low (bottom 25%),-0.7468874884862992
High (top 25%),-1.387329334264305
Medium,-1.4699873429110115
Medium,-0.8436115653609992
Medium,2.238153911539065
Medium,-0.11281591289880753
Medium,1.2854025432805898
High (top 25%),0.5269176782865512
High (top 25%),-2.48444903559997
High (top 25%),1.5671091057580369
High (top 25%),0.5469356666801921
Low (bottom 25%),-0.9184909229409755
High (top 25%),0.012887212142675818
Medium,-0.25289854759052083
Low (bottom 25%),-1.0712357392047038
Medium,0.19102901705721909
High (top 25%),-0.017234736155369388
High (top 25%),1.0615565551064021
High (top 25%),0.1610059445978055
High (top 25%),0.19165160516428364
High (top 25%),-0.2642721635156645
High (top 25%),0.011468791630113242
Medium,0.8452006951533181
Medium,-0.3555050529979234
Medium,-0.22514917315028474
High (top 25%),-0.9093290127510801
Medium,-0.9606145852450958
Medium,-0.847496967556649
High (top 25%),-0.7163564495400866
Medium,-0.3842705247546688
High (top 25%),-0.9159955036674039
High (top 25%),-0.7675095830907572
Medium,-0.19145573794430878
High (top 25%),0.8173923668526349
High (top 25%),1.745520981208373
Medium,-1.9002239103114937
Medium,-0.5747139299297789
Medium,-1.8676675920867427
Medium,-1.455131804558028
Medium,-1.0138750317342304
Low (bottom 25%),-1.5372398977572868
Medium,-1.7926419102316251
Medium,-2.4760694318910783
High (top 25%),-2.3243817286143544
Medium,-1.632543632755368
Medium,-2.417132962239279
Medium,-2.3113309936058144
Medium,-2.3297594839268116
Medium,-2.5712057632540426
Medium,-2.2408403413862303
Low (bottom 25%),-1.8480606102386117
High (top 25%),-1.1177231850735276
High (top 25%),-0.7264714189208922
Medium,-0.9760742645045902
Medium,-1.5502789567725164
Low (bottom 25%),-0.8402355817660899
Medium,-1.5072272397636381
High (top 25%),-1.0192375791998451
Medium,-1.1677836384361775
Medium,-1.5580487592183991
Medium,-1.9541622096329054
Medium,-2.108405524014364
Low (bottom 25%),-0.8832585342556463
High (top 25%),0.6273002977232293
Medium,0.43165030631938583
Medium,-0.9912330256896269
