poverty_strata,allocation_residual
High (top 25%),0.45750148911989535
Medium,2.1759029357379305
High (top 25%),0.9482465537033149
Medium,0.27161252308994543
Medium,-0.9669926488561326
Medium,-0.3409264230531957
Medium,-0.5925595704387654
Low (bottom 25%),-1.464854693045294
Medium,-0.31373588905248156
Low (bottom 25%),-0.8422182255387006
Low (bottom 25%),-0.8737860571665662
Low (bottom 25%),-0.663631867858387
Medium,-0.6309582968638462
Low (bottom 25%),-0.9816783962479142
High (top 25%),0.851368113700288
Medium,-0.9496995561055341
Medium,-0.6960047795326231
High (top 25%),0.1911577303390254
Low (bottom 25%),-0.6945748243829494
Medium,0.09445303180855598
Medium,-0.10985983015645363
Medium,-0.5212009373925673
Medium,-2.221926547008173
Medium,-1.7543954305823815
Medium,-1.1522544112548057
Medium,-1.3910221939782816
Medium,-0.9574825371892915
Medium,-1.338528385447946
Medium,-1.2798439565214808
Low (bottom 25%),-0.761553814802166
Medium,2.625812591144795
Medium,-0.8311354867114346
Medium,-0.3534137098185816
High (top 25%),-0.7618891454545675
Medium,-0.7512920350298257
Medium,-0.3071938878673597
Medium,0.050342776319051374
High (top 25%),0.20892824760626166
Medium,-0.5270060858265715
Medium,-0.12634260184606255
Medium,-0.49801766828736244
Medium,-0.5052340193809974
Low (bottom 25%),-0.4643913357712138
Medium,0.2444429234315855
Low (bottom 25%),-0.4556710955057554
Medium,-0.08312744428298871
Medium,-0.014774094412643084
Medium,-0.9088213730118826
Low (bottom 25%),-0.6316993144087804
Medium,-2.102236694112658
High (top 25%),0.5172751781315242
Medium,-0.6204944094468156
Low (bottom 25%),-0.6442195847646514
Low (bottom 25%),1.70531075304888
Medium,-0.4761313960886144
Low (bottom 25%),-0.6553008119174589
High (top 25%),0.7410885782324191
Low (bottom 25%),-0.31253671243193804
Medium,1.8020654135839236
Medium,1.411600084230663
Low (bottom 25%),-0.5059130141236572
Low (bottom 25%),-0.7719548923181432
High (top 25%),0.39706161386604116
Medium,0.9112450412421312
Low (bottom 25%),-0.23407787451131834
Low (bottom 25%),-0.3647598133495592
High (top 25%),-0.052250132894259886
Low (bottom 25%),-0.5186617798464861
High (top 25%),-0.34773502500067877
High (top 25%),1.7034767247331122
Medium,-0.5854652698968538
Medium,-0.5196754463608995
Medium,1.0202564392191074
Medium,0.5201245585461431
Low (bottom 25%),-0.6125249264816622
High (top 25%),1.3882434805439752
Medium,1.862889820361564
Low (bottom 25%),-0.15795627302155543
Low (bottom 25%),0.522297254005527
Medium,-0.02532919196620919
Medium,-0.10172550425050952
Medium,0.5037357841570265
Medium,-0.1514252002588259
Low (bottom 25%),-0.481879469678932
Low (bottom 25%),-0.5498795878264767
Low (bottom 25%),-0.4543906432920189
Medium,-0.1134368133928391
Low (bottom 25%),-0.16062587749161197
Medium,-0.05606758986671705
Medium,1.206107304041608
High (top 25%),-0.4735536740871723
High (top 25%),-0.9010145798669945
Low (bottom 25%),-0.03922951658203284
Low (bottom 25%),-0.345585229838568
Medium,0.011310045309647677
Low (bottom 25%),-0.4903183444607387
Medium,0.2705909341407315
Low (bottom 25%),0.0678888044301774
Medium,-0.5005488914308861
Medium,0.7289215490391597
Low (bottom 25%),-0.7730688776652073
Low (bottom 25%),-0.4219050109869767
Low (bottom 25%),-0.8799171820309776
Medium,0.003012804145530162
Low (bottom 25%),-0.6467148070478732
Low (bottom 25%),-0.7312548542699892
Medium,-0.2389497471965102
Medium,-0.30064677153803826
High (top 25%),-0.7444510332125548
High (top 25%),0.39381609487171865
Medium,-1.066684199319758
Medium,-0.3644164286497477
Medium,-0.27658259722638384
Medium,-1.084731805670548
Low (bottom 25%),-0.458641834887457
Medium,0.8396415241327265
Low (bottom 25%),-0.5747773999420193
Medium,0.5685475816928195
Medium,0.07807878884899432
Low (bottom 25%),-0.7049136494469985
Low (bottom 25%),-0.34243731143272327
Medium,-0.06516691558679323
Low (bottom 25%),-0.35391534159962745
Low (bottom 25%),0.11234760848338071
Low (bottom 25%),0.38518374206612394
Low (bottom 25%),-0.08376093089258468
Low (bottom 25%),0.07492489752006691
Low (bottom 25%),-0.4360924289886236
Medium,-0.4630592217533713
Medium,-0.5753193838201399
High (top 25%),-0.49382078039809485
Low (bottom 25%),-0.6101608929928065
Medium,-0.6225259227104287
Medium,0.036463459230707644
Low (bottom 25%),-0.0949676598371026
High (top 25%),0.945276752379873
Low (bottom 25%),-0.5160767489770742
Low (bottom 25%),-0.40232223524734956
Low (bottom 25%),-0.7651635635996752
Low (bottom 25%),-0.6980846693654359
High (top 25%),-0.7291943647355111
High (top 25%),-0.37289060116100503
